,route_id,date,mean_delay,sd_delay,n_trains,weekday,is_weekend
3903,S 3→Berlin Wuhlheide,2025-11-26,0.6639004149377593,1.6378033225558029,241,2,False
3904,S 3→Berlin Wuhlheide,2025-11-27,0.456,0.8502680890714248,250,3,False
3905,S 3→Berlin Wuhlheide,2025-11-28,0.9336099585062241,2.0340208120617675,241,4,False
3906,S 3→Berlin Wuhlheide,2025-11-29,0.5991561181434599,1.1216661170179936,237,5,True
3907,S 3→Berlin Wuhlheide,2025-11-30,0.4796380090497738,1.363748795584376,221,6,True
3908,S 3→Berlin Wuhlheide,2025-12-01,0.47107438016528924,1.0629511893587384,242,0,False
3909,S 3→Berlin Wuhlheide,2025-12-02,1.2697095435684647,2.124724373956194,241,1,False
3910,S 3→Berlin Wuhlheide,2025-12-03,0.7124463519313304,1.3546438416950184,233,2,False
3911,S 3→Berlin Wuhlheide,2025-12-04,0.4605809128630705,1.207399959058374,241,3,False
3912,S 3→Berlin Wuhlheide,2025-12-05,2.0202020202020203,5.713071303189369,198,4,False
3913,S 3→Berlin Wuhlheide,2025-12-06,0.7458333333333333,1.8786354806553414,240,5,True
3914,S 3→Berlin Wuhlheide,2025-12-07,1.0044843049327354,2.634657708672925,223,6,True
3915,S 3→Berlin Wuhlheide,2025-12-08,0.8445378151260504,1.605959233525377,238,0,False
3916,S 3→Berlin Wuhlheide,2025-12-09,0.4380165289256198,0.8486509869498603,242,1,False
3917,S 3→Berlin Wuhlheide,2025-12-10,1.0759493670886076,2.6891439878251138,237,2,False
3918,S 3→Berlin Wuhlheide,2025-12-11,0.799163179916318,1.5722913652138337,239,3,False
3919,S 3→Berlin Wuhlheide,2025-12-12,1.4085106382978723,2.61878729904156,235,4,False
3920,S 3→Berlin Wuhlheide,2025-12-13,0.7124463519313304,1.9627280293389051,233,5,True
3921,S 3→Berlin Wuhlheide,2025-12-14,0.17647058823529413,0.5285941398709244,17,6,True
3922,S 3→Berlin Zoologischer Garten,2025-10-01,0.9325842696629213,2.0546089999257813,178,2,False
3923,S 3→Berlin Zoologischer Garten,2025-10-02,0.8526315789473684,1.1123969168353511,190,3,False
3924,S 3→Berlin Zoologischer Garten,2025-10-03,0.7009345794392523,2.364098429099818,107,4,False
3925,S 3→Berlin Zoologischer Garten,2025-10-04,0.4745762711864407,0.9582022376935988,118,5,True
3926,S 3→Berlin Zoologischer Garten,2025-10-05,0.41346153846153844,0.9814846780585162,104,6,True
3927,S 3→Berlin Zoologischer Garten,2025-10-06,1.0769230769230769,1.4468924156821181,182,0,False
3928,S 3→Berlin Zoologischer Garten,2025-10-07,0.9947089947089947,2.47433067351289,189,1,False
3929,S 3→Berlin Zoologischer Garten,2025-10-08,1.035897435897436,1.5872376282067702,195,2,False
3930,S 3→Berlin Zoologischer Garten,2025-10-09,0.9824561403508771,1.7739078967089,171,3,False
3931,S 3→Berlin Zoologischer Garten,2025-10-10,2.3240223463687153,4.492944971435971,179,4,False
3932,S 3→Berlin Zoologischer Garten,2025-10-11,0.6896551724137931,1.0827805840074192,116,5,True
3933,S 3→Berlin Zoologischer Garten,2025-10-12,0.5619047619047619,1.2628098212671002,105,6,True
3934,S 3→Berlin Zoologischer Garten,2025-10-13,1.2486486486486486,3.3545573820017123,185,0,False
3935,S 3→Berlin Zoologischer Garten,2025-10-14,0.9895833333333334,1.421560175769332,192,1,False
3936,S 3→Berlin Zoologischer Garten,2025-10-15,2.6507936507936507,3.8626363371602768,189,2,False
3937,S 3→Berlin Zoologischer Garten,2025-10-16,1.5286624203821657,2.8319616050973186,157,3,False
3938,S 3→Berlin Zoologischer Garten,2025-10-17,1.4736842105263157,2.759656850315887,190,4,False
3939,S 3→Berlin Zoologischer Garten,2025-10-18,2.234782608695652,5.689834633280729,115,5,True
3940,S 3→Berlin Zoologischer Garten,2025-10-19,1.102803738317757,2.167228381445847,107,6,True
3941,S 3→Berlin Zoologischer Garten,2025-10-20,0.8860103626943006,1.1934985074946913,193,0,False
3942,S 3→Berlin Zoologischer Garten,2025-10-21,1.278688524590164,2.131381027354961,183,1,False
3943,S 3→Berlin Zoologischer Garten,2025-10-22,1.0714285714285714,1.401464435546819,196,2,False
3944,S 3→Berlin Zoologischer Garten,2025-10-23,1.7804878048780488,3.2692071054018395,164,3,False
3945,S 3→Berlin Zoologischer Garten,2025-10-24,1.1122994652406417,1.682678534249299,187,4,False
3946,S 3→Berlin Zoologischer Garten,2025-10-25,2.5,6.234382196137911,118,5,True
3947,S 3→Berlin Zoologischer Garten,2025-10-26,0.5111111111111111,1.2108539510966596,90,6,True
3948,S 3→Berlin Zoologischer Garten,2025-10-27,3.0437158469945356,4.006622452796493,183,0,False
3949,S 3→Berlin Zoologischer Garten,2025-10-28,5.554054054054054,8.104200171106,222,1,False
3950,S 3→Berlin Zoologischer Garten,2025-10-29,2.304,4.11134975247164,250,2,False
3951,S 3→Berlin Zoologischer Garten,2025-10-30,1.2698412698412698,1.7442572748421645,252,3,False
3952,S 3→Berlin Zoologischer Garten,2025-10-31,0.914396887159533,1.4578943660259724,257,4,False
3953,S 3→Berlin Zoologischer Garten,2025-11-01,2.94392523364486,4.622524513403132,214,5,True
3954,S 3→Berlin Zoologischer Garten,2025-11-02,0.7372881355932204,1.6133905944443883,236,6,True
3955,S 3→Berlin Zoologischer Garten,2025-11-03,1.5170731707317073,2.099475008959919,205,0,False
3956,S 3→Berlin Zoologischer Garten,2025-11-04,1.2124352331606219,1.7681943406345801,193,1,False
3957,S 3→Berlin Zoologischer Garten,2025-11-05,1.6282722513089005,2.4133481109107495,191,2,False
3958,S 3→Berlin Zoologischer Garten,2025-11-06,1.173913043478261,1.6960816021466691,184,3,False
3959,S 3→Berlin Zoologischer Garten,2025-11-07,1.2033898305084745,1.501283477602836,177,4,False
3960,S 3→Berlin Zoologischer Garten,2025-11-08,0.4017094017094017,0.8515688266656882,117,5,True
3961,S 3→Berlin Zoologischer Garten,2025-11-09,0.7870370370370371,1.8294114569962852,108,6,True
3962,S 3→Berlin Zoologischer Garten,2025-11-10,0.7680412371134021,1.0194020793224623,194,0,False
3963,S 3→Berlin Zoologischer Garten,2025-11-11,1.560846560846561,3.134019124904531,189,1,False
3964,S 3→Berlin Zoologischer Garten,2025-11-12,0.8775510204081632,1.1746493737408294,196,2,False
3965,S 3→Berlin Zoologischer Garten,2025-11-13,1.4793814432989691,3.350367334104762,194,3,False
3966,S 3→Berlin Zoologischer Garten,2025-11-14,0.905,1.911608283921101,200,4,False
3967,S 3→Berlin Zoologischer Garten,2025-11-15,0.7276422764227642,1.963703324074418,246,5,True
3968,S 3→Berlin Zoologischer Garten,2025-11-16,0.6597938144329897,1.6407163729098937,194,6,True
3969,S 3→Berlin Zoologischer Garten,2025-11-17,1.1379310344827587,1.706333471514959,203,0,False
3970,S 3→Berlin Zoologischer Garten,2025-11-18,1.0,1.4105259066508966,193,1,False
3971,S 3→Berlin Zoologischer Garten,2025-11-19,0.9073170731707317,1.5230886839471502,205,2,False
3972,S 3→Berlin Zoologischer Garten,2025-11-20,0.9310344827586207,1.4402875172924396,203,3,False
3973,S 3→Berlin Zoologischer Garten,2025-11-21,2.9603960396039604,5.882634520102253,202,4,False
3974,S 3→Berlin Zoologischer Garten,2025-11-22,0.900398406374502,2.232944209029291,251,5,True
3975,S 3→Berlin Zoologischer Garten,2025-11-23,0.6524390243902439,1.6226711001699168,164,6,True
3976,S 3→Berlin Zoologischer Garten,2025-11-24,0.8866995073891626,1.1266222377899897,203,0,False
3977,S 3→Berlin Zoologischer Garten,2025-11-25,1.109375,2.2705756414300526,192,1,False
3978,S 3→Berlin Zoologischer Garten,2025-11-26,1.0360824742268042,1.6892642152776696,194,2,False
3979,S 3→Berlin Zoologischer Garten,2025-11-27,0.8952879581151832,1.1283564180334988,191,3,False
3980,S 3→Berlin Zoologischer Garten,2025-11-28,1.2822966507177034,1.9119368170377642,209,4,False
3981,S 3→Berlin Zoologischer Garten,2025-11-29,0.5843137254901961,1.452580184543148,255,5,True
3982,S 3→Berlin Zoologischer Garten,2025-11-30,0.5982905982905983,1.0927763520197291,234,6,True
3983,S 3→Berlin Zoologischer Garten,2025-12-01,0.9642857142857143,1.4583974344886508,196,0,False
3984,S 3→Berlin Zoologischer Garten,2025-12-02,1.4081632653061225,1.8856365840357203,196,1,False
3985,S 3→Berlin Zoologischer Garten,2025-12-03,0.9025641025641026,1.3299653470966557,195,2,False
3986,S 3→Berlin Zoologischer Garten,2025-12-04,0.7577319587628866,1.181930891568897,194,3,False
3987,S 3→Berlin Zoologischer Garten,2025-12-05,1.1233766233766234,1.6854933610962806,154,4,False
3988,S 3→Berlin Zoologischer Garten,2025-12-06,1.007843137254902,2.3974923856139223,255,5,True
3989,S 3→Berlin Zoologischer Garten,2025-12-07,1.0379746835443038,2.0938350062157873,237,6,True
3990,S 3→Berlin Zoologischer Garten,2025-12-08,0.9698492462311558,1.9460126229481842,199,0,False
3991,S 3→Berlin Zoologischer Garten,2025-12-09,0.8367346938775511,1.2501805207168706,196,1,False
3992,S 3→Berlin Zoologischer Garten,2025-12-10,1.4536082474226804,2.378751440500441,194,2,False
3993,S 3→Berlin Zoologischer Garten,2025-12-11,1.0104712041884816,1.8552614478708684,191,3,False
3994,S 3→Berlin Zoologischer Garten,2025-12-12,1.205298013245033,2.5174534243813453,151,4,False
3995,S 3→Berlin Zoologischer Garten,2025-12-13,0.5966386554621849,1.558570225554376,119,5,True
3996,S 3→Berlin Zoologischer Garten,2025-12-14,1.0,1.4142135623730951,5,6,True
3997,S 3→Berlin-Friedrichshagen,2025-11-03,1.5365853658536586,2.7439481111289825,287,0,False
3998,S 3→Berlin-Friedrichshagen,2025-11-04,0.956989247311828,1.4635669826945406,279,1,False
3999,S 3→Berlin-Friedrichshagen,2025-11-05,1.5325670498084292,2.516845690753399,261,2,False
4000,S 3→Berlin-Friedrichshagen,2025-11-06,1.0864197530864197,1.6124325665766501,243,3,False
4001,S 3→Berlin-Friedrichshagen,2025-11-07,1.1097560975609757,1.4819135249301263,246,4,False
4002,S 3→Berlin-Friedrichshagen,2025-11-08,0.5172413793103449,1.5060211540265884,232,5,True
4003,S 3→Berlin-Friedrichshagen,2025-11-09,0.5070422535211268,1.7445865550915545,213,6,True
4004,S 3→Berlin-Friedrichshagen,2025-11-10,0.8989547038327527,1.1915637114148212,287,0,False
4005,S 3→Berlin-Friedrichshagen,2025-11-11,0.875,1.3735936742288577,288,1,False
4006,S 3→Berlin-Friedrichshagen,2025-11-12,0.6089965397923875,1.042194214740221,289,2,False
4007,S 3→Berlin-Friedrichshagen,2025-11-13,1.063157894736842,2.4414720492430355,285,3,False
4008,S 3→Berlin-Friedrichshagen,2025-11-14,0.46785714285714286,0.9152446727842278,280,4,False
4009,S 3→Berlin-Friedrichshagen,2025-11-15,0.19742489270386265,1.0274643523802494,233,5,True
4010,S 3→Berlin-Friedrichshagen,2025-11-16,0.5683060109289617,1.7207463478836382,183,6,True
4011,S 3→Berlin-Friedrichshagen,2025-11-17,0.8105263157894737,1.4287890335168445,285,0,False
4012,S 3→Berlin-Friedrichshagen,2025-11-18,0.4897959183673469,1.3417290405580404,294,1,False
4013,S 3→Berlin-Friedrichshagen,2025-11-19,0.6896551724137931,1.4216187536335105,290,2,False
4014,S 3→Berlin-Friedrichshagen,2025-11-20,0.6472602739726028,1.5932285924600489,292,3,False
4015,S 3→Berlin-Friedrichshagen,2025-11-21,1.6791044776119404,4.538806037244288,268,4,False
4016,S 3→Berlin-Friedrichshagen,2025-11-22,0.5847457627118644,2.338671276460989,236,5,True
4017,S 3→Berlin-Friedrichshagen,2025-11-23,1.3609022556390977,3.4953179633069276,133,6,True
4018,S 3→Berlin-Friedrichshagen,2025-11-24,0.6788321167883211,1.5139609479546579,274,0,False
4019,S 3→Berlin-Friedrichshagen,2025-11-25,0.8210116731517509,1.7608664160064653,257,1,False
4020,S 3→Berlin-Friedrichshagen,2025-11-26,0.5609756097560976,1.600571277852677,287,2,False
4021,S 3→Berlin-Friedrichshagen,2025-11-27,0.40273037542662116,1.1079998882653788,293,3,False
4022,S 3→Berlin-Friedrichshagen,2025-11-28,0.9608540925266904,2.1766368184309632,281,4,False
4023,S 3→Berlin-Friedrichshagen,2025-11-29,0.42045454545454547,1.1898326326603743,264,5,True
4024,S 3→Berlin-Friedrichshagen,2025-11-30,0.2511415525114155,1.3223332426592078,219,6,True
4025,S 3→Berlin-Friedrichshagen,2025-12-01,0.3793103448275862,1.056002552668362,290,0,False
4026,S 3→Berlin-Friedrichshagen,2025-12-02,1.1058394160583942,2.155095042169836,274,1,False
4027,S 3→Berlin-Friedrichshagen,2025-12-03,0.7533333333333333,1.6976736656788176,300,2,False
4028,S 3→Berlin-Friedrichshagen,2025-12-04,0.43617021276595747,1.2389742397055905,282,3,False
4029,S 3→Berlin-Friedrichshagen,2025-12-05,1.8418367346938775,5.744159548341035,196,4,False
4030,S 3→Berlin-Friedrichshagen,2025-12-06,0.48333333333333334,1.8431523539092096,240,5,True
4031,S 3→Berlin-Friedrichshagen,2025-12-07,0.6909090909090909,2.3938484883770546,220,6,True
4032,S 3→Berlin-Friedrichshagen,2025-12-08,0.6571428571428571,1.3158609407384139,280,0,False
4033,S 3→Berlin-Friedrichshagen,2025-12-09,0.4340277777777778,1.063729760188191,288,1,False
4034,S 3→Berlin-Friedrichshagen,2025-12-10,0.9679715302491103,2.524672357648076,281,2,False
4035,S 3→Berlin-Friedrichshagen,2025-12-11,0.6689895470383276,1.4907101688734339,287,3,False
4036,S 3→Berlin-Friedrichshagen,2025-12-12,1.1607843137254903,2.267892846919207,255,4,False
4037,S 3→Berlin-Friedrichshagen,2025-12-13,0.4430379746835443,2.0382788234466687,237,5,True
4038,S 3→Berlin-Friedrichshagen,2025-12-14,0.375,0.7187952884282609,16,6,True
4039,S 3→Berlin-Karlshorst,2025-11-03,1.7620689655172415,2.7139156702306515,290,0,False
4040,S 3→Berlin-Karlshorst,2025-11-04,1.2367491166077738,1.618967591073953,283,1,False
4041,S 3→Berlin-Karlshorst,2025-11-05,1.8943396226415095,2.8318009510987525,265,2,False
4042,S 3→Berlin-Karlshorst,2025-11-06,1.3264462809917354,1.646334724189844,242,3,False
4043,S 3→Berlin-Karlshorst,2025-11-07,1.2816326530612245,1.5224647657216352,245,4,False
4044,S 3→Berlin-Karlshorst,2025-11-08,0.811965811965812,1.2999281850855489,234,5,True
4045,S 3→Berlin-Karlshorst,2025-11-09,0.8318181818181818,1.3828322348073354,220,6,True
4046,S 3→Berlin-Karlshorst,2025-11-10,1.0795847750865053,1.2790642605221896,289,0,False
4047,S 3→Berlin-Karlshorst,2025-11-11,1.0899653979238755,1.4762716971474248,289,1,False
4048,S 3→Berlin-Karlshorst,2025-11-12,0.9344827586206896,1.2335494295744438,290,2,False
4049,S 3→Berlin-Karlshorst,2025-11-13,1.2673611111111112,2.5961732723539805,288,3,False
4050,S 3→Berlin-Karlshorst,2025-11-14,0.75,1.1678181721287448,280,4,False
4051,S 3→Berlin-Karlshorst,2025-11-15,0.5150214592274678,1.0791867645655122,233,5,True
4052,S 3→Berlin-Karlshorst,2025-11-16,1.0274725274725274,3.232144010182097,182,6,True
4053,S 3→Berlin-Karlshorst,2025-11-17,1.1553030303030303,1.9544553526018384,264,0,False
4054,S 3→Berlin-Karlshorst,2025-11-18,0.5714285714285714,0.9305923999471655,259,1,False
4055,S 3→Berlin-Karlshorst,2025-11-19,0.8599221789883269,1.3505745282731472,257,2,False
4056,S 3→Berlin-Karlshorst,2025-11-20,0.8964285714285715,1.6439270542679878,280,3,False
4057,S 3→Berlin-Karlshorst,2025-11-21,1.9225092250922509,4.411841260754943,271,4,False
4058,S 3→Berlin-Karlshorst,2025-11-22,0.8541666666666666,2.3123244778651735,240,5,True
4059,S 3→Berlin-Karlshorst,2025-11-23,1.1140939597315436,3.109554155367932,149,6,True
4060,S 3→Berlin-Karlshorst,2025-11-24,0.9515570934256056,1.5335618028474216,289,0,False
4061,S 3→Berlin-Karlshorst,2025-11-25,1.1340579710144927,2.922041537301967,276,1,False
4062,S 3→Berlin-Karlshorst,2025-11-26,0.7457044673539519,1.5813374201912807,291,2,False
4063,S 3→Berlin-Karlshorst,2025-11-27,0.6287625418060201,1.1582685558415355,299,3,False
4064,S 3→Berlin-Karlshorst,2025-11-28,1.1725352112676057,2.197449352317272,284,4,False
4065,S 3→Berlin-Karlshorst,2025-11-29,0.7180451127819549,1.2066691773711362,266,5,True
4066,S 3→Berlin-Karlshorst,2025-11-30,0.5818181818181818,1.41667704437876,220,6,True
4067,S 3→Berlin-Karlshorst,2025-12-01,0.6232876712328768,1.0975787846157308,292,0,False
4068,S 3→Berlin-Karlshorst,2025-12-02,1.3928571428571428,2.180711891167319,280,1,False
4069,S 3→Berlin-Karlshorst,2025-12-03,0.9636963696369637,1.5953166764726714,303,2,False
4070,S 3→Berlin-Karlshorst,2025-12-04,0.5352112676056338,1.150584253681402,284,3,False
4071,S 3→Berlin-Karlshorst,2025-12-05,2.095,5.7262487391935375,200,4,False
4072,S 3→Berlin-Karlshorst,2025-12-06,0.8661087866108786,1.9160045538308674,239,5,True
4073,S 3→Berlin-Karlshorst,2025-12-07,1.0442477876106195,2.63443649646067,226,6,True
4074,S 3→Berlin-Karlshorst,2025-12-08,0.9219858156028369,1.5921109869653816,282,0,False
4075,S 3→Berlin-Karlshorst,2025-12-09,0.5993150684931506,1.03565286116745,292,1,False
4076,S 3→Berlin-Karlshorst,2025-12-10,1.1993006993006994,2.533730250627891,286,2,False
4077,S 3→Berlin-Karlshorst,2025-12-11,0.9618055555555556,1.5668382477026155,288,3,False
4078,S 3→Berlin-Karlshorst,2025-12-12,1.475095785440613,2.5382369127812416,261,4,False
4079,S 3→Berlin-Karlshorst,2025-12-13,0.7848101265822784,1.9722925192759646,237,5,True
4080,S 3→Berlin-Karlshorst,2025-12-14,0.1875,0.5439056290693572,16,6,True
4081,S 3→Berlin-Köpenick,2025-11-03,1.8615916955017302,2.79164407193597,289,0,False
4082,S 3→Berlin-Köpenick,2025-11-04,1.3180212014134276,1.627967113161295,283,1,False
4083,S 3→Berlin-Köpenick,2025-11-05,1.868421052631579,2.6891779882027813,266,2,False
4084,S 3→Berlin-Köpenick,2025-11-06,1.3868312757201646,1.628310816779948,243,3,False
4085,S 3→Berlin-Köpenick,2025-11-07,1.363265306122449,1.5949065800216382,245,4,False
4086,S 3→Berlin-Köpenick,2025-11-08,1.1428571428571428,1.4865859841256273,231,5,True
4087,S 3→Berlin-Köpenick,2025-11-09,1.1690140845070423,1.7961114876910584,213,6,True
4088,S 3→Berlin-Köpenick,2025-11-10,1.21875,1.310928003349214,288,0,False
4089,S 3→Berlin-Köpenick,2025-11-11,1.1764705882352942,1.443375672974064,289,1,False
4090,S 3→Berlin-Köpenick,2025-11-12,0.9347079037800687,1.1503514458061719,291,2,False
4091,S 3→Berlin-Köpenick,2025-11-13,1.358695652173913,2.485952629136022,276,3,False
4092,S 3→Berlin-Köpenick,2025-11-14,0.7328519855595668,0.9784471706196031,277,4,False
4093,S 3→Berlin-Köpenick,2025-11-15,0.6866952789699571,1.0299999066052998,233,5,True
4094,S 3→Berlin-Köpenick,2025-11-16,0.9289617486338798,1.8841101066904737,183,6,True
4095,S 3→Berlin-Köpenick,2025-11-17,1.1178571428571429,2.0206024105158553,280,0,False
4096,S 3→Berlin-Köpenick,2025-11-18,0.6114864864864865,1.3508577889320779,296,1,False
4097,S 3→Berlin-Köpenick,2025-11-19,0.8801369863013698,1.4344854250840318,292,2,False
4098,S 3→Berlin-Köpenick,2025-11-20,0.8900343642611683,1.6489088342423939,291,3,False
4099,S 3→Berlin-Köpenick,2025-11-21,1.978021978021978,4.684089202959301,273,4,False
4100,S 3→Berlin-Köpenick,2025-11-22,1.100418410041841,2.423267776155529,239,5,True
4101,S 3→Berlin-Köpenick,2025-11-23,1.5338345864661653,3.4257245908611913,133,6,True
4102,S 3→Berlin-Köpenick,2025-11-24,0.9241379310344827,1.580953934885833,290,0,False
4103,S 3→Berlin-Köpenick,2025-11-25,1.0436363636363637,1.890695970839128,275,1,False
4104,S 3→Berlin-Köpenick,2025-11-26,0.8075601374570447,1.5792003298238773,291,2,False
4105,S 3→Berlin-Köpenick,2025-11-27,0.6454849498327759,1.0719445491178496,299,3,False
4106,S 3→Berlin-Köpenick,2025-11-28,1.1795774647887325,2.138195095416415,284,4,False
4107,S 3→Berlin-Köpenick,2025-11-29,0.8517110266159695,1.1277497862104857,263,5,True
4108,S 3→Berlin-Köpenick,2025-11-30,0.6891891891891891,1.4102951362340126,222,6,True
4109,S 3→Berlin-Köpenick,2025-12-01,0.6198630136986302,1.0758274918251676,292,0,False
4110,S 3→Berlin-Köpenick,2025-12-02,1.5017921146953406,2.23425675596881,279,1,False
4111,S 3→Berlin-Köpenick,2025-12-03,0.9735099337748344,1.6300623466769042,302,2,False
4112,S 3→Berlin-Köpenick,2025-12-04,0.5874125874125874,1.23304598641451,286,3,False
4113,S 3→Berlin-Köpenick,2025-12-05,2.1262626262626263,5.672018519271742,198,4,False
4114,S 3→Berlin-Köpenick,2025-12-06,0.9583333333333334,1.8765045102868572,240,5,True
4115,S 3→Berlin-Köpenick,2025-12-07,1.0995475113122173,2.4455989736213644,221,6,True
4116,S 3→Berlin-Köpenick,2025-12-08,0.9178571428571428,1.3186159713415855,280,0,False
4117,S 3→Berlin-Köpenick,2025-12-09,0.702054794520548,1.0826319703581353,292,1,False
4118,S 3→Berlin-Köpenick,2025-12-10,1.21602787456446,2.558822849835968,287,2,False
4119,S 3→Berlin-Köpenick,2025-12-11,0.9550173010380623,1.477158525252931,289,3,False
4120,S 3→Berlin-Köpenick,2025-12-12,1.5747126436781609,2.665876319660036,261,4,False
4121,S 3→Berlin-Köpenick,2025-12-13,0.9110169491525424,2.047449223574485,236,5,True
4122,S 3→Berlin-Köpenick,2025-12-14,0.35294117647058826,0.7859052479933757,17,6,True
4123,S 3→Berlin-Rummelsburg,2025-11-03,2.569672131147541,2.6649806195841697,244,0,False
4124,S 3→Berlin-Rummelsburg,2025-11-04,2.1825726141078836,1.4803811516228587,241,1,False
4125,S 3→Berlin-Rummelsburg,2025-11-05,2.84070796460177,2.631658105728667,226,2,False
4126,S 3→Berlin-Rummelsburg,2025-11-06,1.9702970297029703,1.623554515428493,202,3,False
4127,S 3→Berlin-Rummelsburg,2025-11-07,1.7661691542288558,1.5779891480120454,201,4,False
4128,S 3→Berlin-Rummelsburg,2025-11-08,1.3571428571428572,1.267315274437337,238,5,True
4129,S 3→Berlin-Rummelsburg,2025-11-09,1.3545454545454545,1.3143838158148662,220,6,True
4130,S 3→Berlin-Rummelsburg,2025-11-10,1.4467213114754098,1.137297672593751,244,0,False
4131,S 3→Berlin-Rummelsburg,2025-11-11,1.5991735537190082,1.6348383435643266,242,1,False
4132,S 3→Berlin-Rummelsburg,2025-11-12,1.3187772925764192,1.0168088575614618,229,2,False
4133,S 3→Berlin-Rummelsburg,2025-11-13,1.9201680672268908,3.0003397791249617,238,3,False
4134,S 3→Berlin-Rummelsburg,2025-11-14,1.3236514522821576,1.1119711977722107,241,4,False
4135,S 3→Berlin-Rummelsburg,2025-11-15,1.1974248927038627,0.9758251480414388,233,5,True
4136,S 3→Berlin-Rummelsburg,2025-11-16,1.530054644808743,3.1497293616980158,183,6,True
4137,S 3→Berlin-Rummelsburg,2025-11-17,1.572093023255814,1.9725126986781163,215,0,False
4138,S 3→Berlin-Rummelsburg,2025-11-18,1.2105263157894737,0.8845273675628195,209,1,False
4139,S 3→Berlin-Rummelsburg,2025-11-19,1.3732057416267942,1.1866443317046922,209,2,False
4140,S 3→Berlin-Rummelsburg,2025-11-20,1.4545454545454546,1.6775664663469705,231,3,False
4141,S 3→Berlin-Rummelsburg,2025-11-21,2.771551724137931,5.595643110863384,232,4,False
4142,S 3→Berlin-Rummelsburg,2025-11-22,1.3991596638655461,1.801405723870895,238,5,True
4143,S 3→Berlin-Rummelsburg,2025-11-23,1.6711409395973154,3.016716832289373,149,6,True
4144,S 3→Berlin-Rummelsburg,2025-11-24,1.3708333333333333,1.3350690410952293,240,0,False
4145,S 3→Berlin-Rummelsburg,2025-11-25,1.6890756302521008,2.7719142927905627,238,1,False
4146,S 3→Berlin-Rummelsburg,2025-11-26,1.371900826446281,1.5706447728789377,242,2,False
4147,S 3→Berlin-Rummelsburg,2025-11-27,1.172,0.9644358693996917,250,3,False
4148,S 3→Berlin-Rummelsburg,2025-11-28,1.6265560165975104,2.1079117248019195,241,4,False
4149,S 3→Berlin-Rummelsburg,2025-11-29,1.2531120331950207,1.124648400566268,241,5,True
4150,S 3→Berlin-Rummelsburg,2025-11-30,1.2162162162162162,1.3680610542156506,222,6,True
4151,S 3→Berlin-Rummelsburg,2025-12-01,1.2757201646090535,1.0650859371900339,243,0,False
4152,S 3→Berlin-Rummelsburg,2025-12-02,1.8672199170124482,2.0653400016143415,241,1,False
4153,S 3→Berlin-Rummelsburg,2025-12-03,1.4421487603305785,1.3690261896943379,242,2,False
4154,S 3→Berlin-Rummelsburg,2025-12-04,1.1286307053941909,1.0428575488626988,241,3,False
4155,S 3→Berlin-Rummelsburg,2025-12-05,2.728643216080402,5.715187428401568,199,4,False
4156,S 3→Berlin-Rummelsburg,2025-12-06,1.475,1.9703343810687963,240,5,True
4157,S 3→Berlin-Rummelsburg,2025-12-07,1.7377777777777779,2.5890643036151055,225,6,True
4158,S 3→Berlin-Rummelsburg,2025-12-08,1.5168067226890756,1.645134461703789,238,0,False
4159,S 3→Berlin-Rummelsburg,2025-12-09,1.1859504132231404,0.9169501844072424,242,1,False
4160,S 3→Berlin-Rummelsburg,2025-12-10,1.8487394957983194,2.7501857412138766,238,2,False
4161,S 3→Berlin-Rummelsburg,2025-12-11,1.5397489539748954,1.58428785387567,239,3,False
4162,S 3→Berlin-Rummelsburg,2025-12-12,1.9446808510638298,2.326253775596701,235,4,False
4163,S 3→Berlin-Rummelsburg,2025-12-13,1.2875536480686696,1.2793686238818243,233,5,True
4164,S 3→Berlin-Rummelsburg,2025-12-14,1.0625,0.6800735254367721,16,6,True
4165,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-03,2.1646090534979425,2.7897507500412497,243,0,False
4166,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-04,1.6929460580912863,1.6371698245991912,241,1,False
4167,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-05,2.4317180616740086,2.752064092588794,227,2,False
4168,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-06,1.4653465346534653,1.7735724772482815,202,3,False
4169,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-07,1.2227722772277227,1.5787381565002514,202,4,False
4170,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-08,0.8649789029535865,1.3587121970081781,237,5,True
4171,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-09,0.8045454545454546,1.4216131016242914,220,6,True
4172,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-10,0.9508196721311475,1.2723877234508232,244,0,False
4173,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-11,1.0289256198347108,1.5945934596311928,242,1,False
4174,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-12,0.8296943231441049,1.108891651887382,229,2,False
4175,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-13,1.3765690376569037,2.9463756304157647,239,3,False
4176,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-14,0.6875,1.1195532955558465,240,4,False
4177,S 3→Berlin-Rummelsburg Betriebsbahnhof,2025-11-15,0.5811965811965812,1.0663750013918238,234,5,True
